id
"('nm0188871', 'nm0065874')"
"('nm0443825', 'nm0000596')"
"('nm0443825', 'nm0065874')"
"('nm0443825', 'nm0188871')"
"('nm0443825', 'nm0639569')"
"('nm0639569', 'nm0065874')"
"('nm0639569', 'nm0188871')"
"('nm0734654', 'nm0001354')"
"('nm0001290', 'nm0309693')"
"('nm0181920', 'nm0231871')"
"('nm0181920', 'nm0503319')"
"('nm0231871', 'nm0503319')"
"('nm0574534', 'nm1872855')"
"('nm1978998', 'nm0574534')"
"('nm1978998', 'nm1872855')"
"('nm1043031', 'nm0443373')"
"('nm0243696', 'nm0001354')"
"('nm0243696', 'nm0516385')"
"('nm0243696', 'nm0568385')"
"('nm0389698', 'nm0001354')"
"('nm0389698', 'nm0243696')"
"('nm0389698', 'nm0516385')"
"('nm0389698', 'nm0568385')"
"('nm0516385', 'nm0001354')"
"('nm0568385', 'nm0001354')"
"('nm0568385', 'nm0516385')"
"('nm0401264', 'nm0396924')"
"('nm0734498', 'nm0243696')"
"('nm0322513', 'nm0231871')"
"('nm0564920', 'nm1872855')"
"('nm0000596', 'nm0852965')"
"('nm1638294', 'nm0570570')"
"('nm1638294', 'nm1754059')"
"('nm1754059', 'nm0570570')"
"('nm0372176', 'nm0562003')"
"('nm0641596', 'nm0610312')"
"('nm0050520', 'nm1651043')"
"('nm0568400', 'nm0050520')"
"('nm0568400', 'nm0752638')"
"('nm0568400', 'nm1651043')"
"('nm0752638', 'nm0050520')"
"('nm0752638', 'nm1651043')"
"('nm0104114', 'nm0001354')"
"('nm0937239', 'nm0001354')"
"('nm0937239', 'nm0104114')"
"('nm0188871', 'nm0087432')"
"('nm0803397', 'nm0562003')"
"('nm0192377', 'nm0089416')"
"('nm0538869', 'nm0114742')"
"('nm0538869', 'nm0937239')"
"('nm0937239', 'nm0114742')"
"('nm0233807', 'nm0360171')"
"('nm0233807', 'nm1164730')"
"('nm1164730', 'nm0360171')"
"('nm0443373', 'nm0309693')"
"('nm0000980', 'nm0103195')"
"('nm0000980', 'nm0408591')"
"('nm0000980', 'nm1164730')"
"('nm0000980', 'nm2238815')"
"('nm0408591', 'nm0103195')"
"('nm0408591', 'nm1164730')"
"('nm0408591', 'nm2238815')"
"('nm1164730', 'nm0103195')"
"('nm2238815', 'nm0103195')"
"('nm2238815', 'nm1164730')"
"('nm0700059', 'nm0231871')"
"('nm0114742', 'nm0001097')"
"('nm0568385', 'nm1677757')"
"('nm0649046', 'nm0104114')"
"('nm0574534', 'nm0226820')"
"('nm0641596', 'nm0214343')"
"('nm0265610', 'nm0504320')"
"('nm1043031', 'nm0188871')"
"('nm0001097', 'nm0916037')"
"('nm0000980', 'nm0103195')"
"('nm0000980', 'nm0564920')"
"('nm0564920', 'nm0103195')"
"('nm1086981', 'nm0654295')"
"('nm1218607', 'nm0309693')"
"('nm0822062', 'nm0162281')"
"('nm0822062', 'nm0916037')"
"('nm0916037', 'nm0162281')"
"('nm1978998', 'nm0751085')"
"('nm0641596', 'nm0015382')"
"('nm0562003', 'nm0360171')"
"('nm1218607', 'nm0360171')"
"('nm1218607', 'nm0562003')"
"('nm0639569', 'nm0227759')"
"('nm0822062', 'nm0227759')"
"('nm0822062', 'nm0639569')"
"('nm0000596', 'nm0352901')"
"('nm0894857', 'nm0464305')"
"('nm0562003', 'nm0188871')"
"('nm1043031', 'nm0188871')"
"('nm1043031', 'nm0562003')"
"('nm0891092', 'nm0371160')"
"('nm0192377', 'nm0318821')"
"('nm0265610', 'nm0192377')"
"('nm0265610', 'nm0318821')"
"('nm0019885', 'nm0481924')"
"('nm0019885', 'nm0822062')"
"('nm0822062', 'nm0481924')"
"('nm1978998', 'nm0019885')"
"('nm1978998', 'nm0481924')"
"('nm1978998', 'nm0822062')"
"('nm0700059', 'nm1264590')"
"('nm0181920', 'nm0231871')"
"('nm0192377', 'nm0309693')"
"('nm0803397', 'nm0001097')"
"('nm1978998', 'nm0019885')"
"('nm0001671', 'nm0001884')"
"('nm0203882', 'nm0001671')"
"('nm0203882', 'nm0001884')"
"('nm0798872', 'nm0234541')"
"('nm0700059', 'nm0001097')"
"('nm0700059', 'nm1218607')"
"('nm1218607', 'nm0001097')"
"('nm0815420', 'nm0001216')"
"('nm0538869', 'nm0562003')"
"('nm0538869', 'nm1043031')"
"('nm1043031', 'nm0562003')"
"('nm0000596', 'nm0065874')"
"('nm0000596', 'nm0188871')"
"('nm0188871', 'nm0065874')"
"('nm0443825', 'nm0000596')"
"('nm0443825', 'nm0065874')"
"('nm0443825', 'nm0188871')"
"('nm0890055', 'nm0309693')"
"('nm0231871', 'nm0916037')"
"('nm0574534', 'nm3005802')"
"('nm1051151', 'nm0001097')"
"('nm1978998', 'nm1821446')"
"('nm0002103', 'nm0001097')"
"('nm0002103', 'nm0822062')"
"('nm0574534', 'nm0001097')"
"('nm0574534', 'nm0002103')"
"('nm0574534', 'nm0822062')"
"('nm0822062', 'nm0001097')"
"('nm1754059', 'nm0103195')"
"('nm0322513', 'nm0312245')"
"('nm0000980', 'nm0188871')"
"('nm0019885', 'nm0642751')"
"('nm0192377', 'nm0019885')"
"('nm0192377', 'nm0642751')"
"('nm0352901', 'nm0162281')"
"('nm0352901', 'nm1794801')"
"('nm0352901', 'nm4335246')"
"('nm0915453', 'nm0162281')"
"('nm0915453', 'nm0352901')"
"('nm0915453', 'nm1794801')"
"('nm0915453', 'nm4335246')"
"('nm1638006', 'nm0162281')"
"('nm1638006', 'nm0352901')"
"('nm1638006', 'nm0915453')"
"('nm1638006', 'nm1794801')"
"('nm1638006', 'nm4335246')"
"('nm1794801', 'nm0162281')"
"('nm4335246', 'nm0162281')"
"('nm4335246', 'nm1794801')"
"('nm0181920', 'nm0298842')"
"('nm0181920', 'nm0322513')"
"('nm0181920', 'nm1032473')"
"('nm0181920', 'nm1996829')"
"('nm0298842', 'nm1996829')"
"('nm0322513', 'nm0298842')"
"('nm0322513', 'nm1032473')"
"('nm0322513', 'nm1996829')"
"('nm0700059', 'nm0181920')"
"('nm0700059', 'nm0298842')"
"('nm0700059', 'nm0322513')"
"('nm0700059', 'nm0796502')"
"('nm0700059', 'nm1032473')"
"('nm0700059', 'nm1996829')"
"('nm0796502', 'nm0181920')"
"('nm0796502', 'nm0298842')"
"('nm0796502', 'nm0322513')"
"('nm0796502', 'nm1032473')"
"('nm0796502', 'nm1996829')"
"('nm0853583', 'nm0181920')"
"('nm0853583', 'nm0298842')"
"('nm0853583', 'nm0322513')"
"('nm0853583', 'nm0700059')"
"('nm0853583', 'nm0796502')"
"('nm0853583', 'nm1032473')"
"('nm0853583', 'nm1996829')"
"('nm1032473', 'nm0298842')"
"('nm1032473', 'nm1996829')"
"('nm0170799', 'nm0103195')"
"('nm0580014', 'nm0087432')"
"('nm0580014', 'nm1409802')"
"('nm1409802', 'nm0087432')"
"('nm0181920', 'nm0916037')"
"('nm1651043', 'nm1101680')"
"('nm0803397', 'nm0001354')"
"('nm0428765', 'nm0654295')"
"('nm1051151', 'nm0803397')"
"('nm0204583', 'nm1095720')"
"('nm0001290', 'nm0227759')"
"('nm0001290', 'nm1218607')"
"('nm0269923', 'nm0001290')"
"('nm0269923', 'nm0227759')"
"('nm0269923', 'nm1218607')"
"('nm1218607', 'nm0227759')"
"('nm1978998', 'nm0231871')"
"('nm0309693', 'nm0001097')"
"('nm0352901', 'nm0001097')"
"('nm0352901', 'nm0309693')"
"('nm0204583', 'nm0103195')"
"('nm0000293', 'nm0087432')"
"('nm0001216', 'nm0162281')"
"('nm0269923', 'nm0001216')"
"('nm0269923', 'nm0162281')"
"('nm0269923', 'nm0408591')"
"('nm0269923', 'nm0700059')"
"('nm0408591', 'nm0001216')"
"('nm0408591', 'nm0162281')"
"('nm0700059', 'nm0001216')"
"('nm0700059', 'nm0162281')"
"('nm0700059', 'nm0408591')"
"('nm0574534', 'nm0181920')"
"('nm1043031', 'nm7075019')"
"('nm0233807', 'nm0734498')"
"('nm0734654', 'nm1872855')"
"('nm0568400', 'nm1406364')"
"('nm0389698', 'nm0322513')"
"('nm0064155', 'nm1651043')"
"('nm0064155', 'nm3126053')"
"('nm0389698', 'nm0064155')"
"('nm0389698', 'nm0568400')"
"('nm0389698', 'nm1651043')"
"('nm0389698', 'nm3126053')"
"('nm0568400', 'nm0064155')"
"('nm0568400', 'nm1651043')"
"('nm0568400', 'nm3126053')"
"('nm3126053', 'nm1651043')"
"('nm0727778', 'nm0504320')"
"('nm1623508', 'nm0916037')"
"('nm0568385', 'nm0001354')"
"('nm0564920', 'nm0654295')"
"('nm0894857', 'nm0564920')"
"('nm0894857', 'nm0654295')"
"('nm0822062', 'nm0570570')"
"('nm0000980', 'nm0019885')"
"('nm0057965', 'nm0309693')"
"('nm0564516', 'nm0610312')"
"('nm0568400', 'nm0564516')"
"('nm0568400', 'nm0610312')"
"('nm0568400', 'nm0734304')"
"('nm0734304', 'nm0564516')"
"('nm0734304', 'nm0610312')"
"('nm0231871', 'nm0352901')"
"('nm0838910', 'nm0231871')"
"('nm0838910', 'nm0352901')"
"('nm0372176', 'nm0227759')"
"('nm0000293', 'nm0822062')"
"('nm0000980', 'nm0700059')"
"('nm0001354', 'nm1095720')"
"('nm0796502', 'nm0001354')"
"('nm0796502', 'nm1095720')"
"('nm0815420', 'nm1086981')"
"('nm0838910', 'nm0815420')"
"('nm0838910', 'nm1086981')"
"('nm0838910', 'nm2489799')"
"('nm2489799', 'nm0815420')"
"('nm2489799', 'nm1086981')"
"('nm0796502', 'nm0233266')"
"('nm0372176', 'nm0001097')"
"('nm0372176', 'nm0822062')"
"('nm0822062', 'nm0001097')"
"('nm0751085', 'nm0001884')"
"('nm0751085', 'nm2247629')"
"('nm2247629', 'nm0001884')"
"('nm0580014', 'nm0654295')"
"('nm0580014', 'nm0916037')"
"('nm0580014', 'nm1996829')"
"('nm0654295', 'nm0916037')"
"('nm0654295', 'nm1996829')"
"('nm0916037', 'nm1996829')"
"('nm0182666', 'nm0424191')"
"('nm2167445', 'nm0114742')"
"('nm0174005', 'nm0504320')"
"('nm1978998', 'nm1218607')"
"('nm0822062', 'nm0188871')"
"('nm0891092', 'nm0227759')"
"('nm0815420', 'nm1745190')"
"('nm0192377', 'nm0564920')"
"('nm0192377', 'nm0796502')"
"('nm0192377', 'nm0803397')"
"('nm0192377', 'nm1368643')"
"('nm0564920', 'nm1368643')"
"('nm0796502', 'nm0564920')"
"('nm0796502', 'nm0803397')"
"('nm0796502', 'nm1368643')"
"('nm0803397', 'nm0564920')"
"('nm0803397', 'nm1368643')"
"('nm1613839', 'nm0192377')"
"('nm1613839', 'nm0564920')"
"('nm1613839', 'nm0796502')"
"('nm1613839', 'nm0803397')"
"('nm1613839', 'nm1368643')"
"('nm0852965', 'nm1095720')"
"('nm1043031', 'nm0309693')"
"('nm0050520', 'nm0443373')"
"('nm0050520', 'nm2911170')"
"('nm0443373', 'nm2911170')"
"('nm1152798', 'nm1086981')"
"('nm1043031', 'nm0188871')"
"('nm0610312', 'nm0089416')"
"('nm0610312', 'nm1519719')"
"('nm1519719', 'nm0089416')"
"('nm2231505', 'nm0089416')"
"('nm2231505', 'nm0610312')"
"('nm2231505', 'nm1519719')"
"('nm1032473', 'nm0004355')"
"('nm0700059', 'nm1697771')"
"('nm0700059', 'nm1996829')"
"('nm1697771', 'nm1996829')"
"('nm0019885', 'nm0863130')"
"('nm0700059', 'nm0889338')"
"('nm0597388', 'nm1996829')"
"('nm0401264', 'nm1175468')"
"('nm1978998', 'nm0544139')"
"('nm0001097', 'nm2911170')"
"('nm0443373', 'nm0001097')"
"('nm0443373', 'nm2911170')"
"('nm3280686', 'nm0001097')"
"('nm3280686', 'nm0443373')"
"('nm3280686', 'nm2911170')"
"('nm3280686', 'nm5981376')"
"('nm4475335', 'nm0001097')"
"('nm4475335', 'nm0443373')"
"('nm4475335', 'nm2911170')"
"('nm4475335', 'nm3280686')"
"('nm4475335', 'nm5981376')"
"('nm5981376', 'nm0001097')"
"('nm5981376', 'nm0443373')"
"('nm5981376', 'nm2911170')"
"('nm0538869', 'nm0352901')"
"('nm0538869', 'nm0641433')"
"('nm0641433', 'nm0352901')"
"('nm1152798', 'nm0580014')"
"('nm0192377', 'nm0639569')"
"('nm0192377', 'nm1423916')"
"('nm0192377', 'nm3122423')"
"('nm0639569', 'nm1423916')"
"('nm0639569', 'nm3122423')"
"('nm3122423', 'nm1423916')"
"('nm0819087', 'nm0504320')"
"('nm0233807', 'nm0568385')"
"('nm0233807', 'nm1214477')"
"('nm1214477', 'nm0568385')"
"('nm4534098', 'nm2075330')"
"('nm0000293', 'nm0997747')"
"('nm0408591', 'nm1115654')"
"('nm0408591', 'nm1821446')"
"('nm1821446', 'nm1115654')"
"('nm0751085', 'nm0231871')"
"('nm1978998', 'nm0231871')"
"('nm1978998', 'nm0751085')"
"('nm0734498', 'nm4781280')"
"('nm2456829', 'nm0000596')"
"('nm1043031', 'nm0838910')"
"('nm0997747', 'nm0269077')"
"('nm0192377', 'nm1561982')"
"('nm0192377', 'nm3065809')"
"('nm1561982', 'nm3065809')"
"('nm0751085', 'nm0654295')"
"('nm1970465', 'nm0015382')"
"('nm0639569', 'nm2461009')"
"('nm0192377', 'nm0396924')"
"('nm0389698', 'nm1101680')"
"('nm0822062', 'nm0087432')"
"('nm0574534', 'nm0226820')"
"('nm0580014', 'nm0001290')"
"('nm0265610', 'nm0408591')"
"('nm0265610', 'nm1164730')"
"('nm0265610', 'nm1264590')"
"('nm0265610', 'nm2238815')"
"('nm0408591', 'nm1164730')"
"('nm0408591', 'nm1264590')"
"('nm0408591', 'nm2238815')"
"('nm1264590', 'nm1164730')"
"('nm2238815', 'nm1164730')"
"('nm2238815', 'nm1264590')"
"('nm0751085', 'nm0852965')"
"('nm0751085', 'nm1164730')"
"('nm0751085', 'nm1264590')"
"('nm0852965', 'nm1164730')"
"('nm0852965', 'nm1264590')"
"('nm1152798', 'nm0751085')"
"('nm1152798', 'nm0852965')"
"('nm1152798', 'nm1164730')"
"('nm1152798', 'nm1264590')"
"('nm1264590', 'nm1164730')"
"('nm0126298', 'nm0089416')"
"('nm0000293', 'nm3229685')"
"('nm0312245', 'nm0001097')"
"('nm0312245', 'nm0838910')"
"('nm0822062', 'nm0001097')"
"('nm0822062', 'nm0312245')"
"('nm0822062', 'nm0838910')"
"('nm0838910', 'nm0001097')"
"('nm0322513', 'nm0203882')"
"('nm0580014', 'nm0203882')"
"('nm0580014', 'nm0322513')"
"('nm0408591', 'nm0443373')"
"('nm0408591', 'nm0916037')"
"('nm0408591', 'nm1996829')"
"('nm0443373', 'nm0916037')"
"('nm0443373', 'nm1996829')"
"('nm0916037', 'nm1996829')"
"('nm0004692', 'nm0001884')"
"('nm0004692', 'nm0428765')"
"('nm0004692', 'nm0916037')"
"('nm0004692', 'nm5081192')"
"('nm0408591', 'nm0001884')"
"('nm0408591', 'nm0004692')"
"('nm0408591', 'nm0428765')"
"('nm0408591', 'nm0916037')"
"('nm0408591', 'nm5081192')"
"('nm0428765', 'nm0001884')"
"('nm0428765', 'nm0916037')"
"('nm0428765', 'nm5081192')"
"('nm0700059', 'nm0001884')"
"('nm0700059', 'nm0004692')"
"('nm0700059', 'nm0408591')"
"('nm0700059', 'nm0428765')"
"('nm0700059', 'nm0916037')"
"('nm0700059', 'nm5081192')"
"('nm0916037', 'nm0001884')"
"('nm5081192', 'nm0001884')"
"('nm5081192', 'nm0916037')"
"('nm0192377', 'nm0564516')"
"('nm0192377', 'nm0642751')"
"('nm0564516', 'nm0642751')"
"('nm0000980', 'nm0002103')"
"('nm0000980', 'nm0401264')"
"('nm0000980', 'nm1086981')"
"('nm0000980', 'nm1623508')"
"('nm0002103', 'nm1086981')"
"('nm0002103', 'nm1623508')"
"('nm0401264', 'nm0002103')"
"('nm0401264', 'nm1086981')"
"('nm0401264', 'nm1623508')"
"('nm1623508', 'nm1086981')"
"('nm0751085', 'nm0192377')"
"('nm0389698', 'nm0188871')"
"('nm0389698', 'nm0568400')"
"('nm0568400', 'nm0188871')"
"('nm0188871', 'nm0001884')"
"('nm0188871', 'nm0564920')"
"('nm0564920', 'nm0001884')"
"('nm1613839', 'nm0001884')"
"('nm1613839', 'nm0188871')"
"('nm1613839', 'nm0564920')"
"('nm0853583', 'nm2772105')"
"('nm0568385', 'nm0001354')"
"('nm0597388', 'nm0001354')"
"('nm0597388', 'nm0568385')"
"('nm2483357', 'nm0001354')"
"('nm2483357', 'nm0568385')"
"('nm2483357', 'nm0597388')"
"('nm3126053', 'nm2911170')"
"('nm3126053', 'nm4048461')"
"('nm4048461', 'nm2911170')"
"('nm0937239', 'nm0396924')"
"('nm0389698', 'nm0192377')"
"('nm0389698', 'nm0734498')"
"('nm0734498', 'nm0192377')"
"('nm0751085', 'nm2131630')"
"('nm0234541', 'nm0891092')"
"('nm0322513', 'nm0838910')"
"('nm0322513', 'nm2167445')"
"('nm0538869', 'nm0322513')"
"('nm0538869', 'nm0544139')"
"('nm0538869', 'nm0700059')"
"('nm0538869', 'nm0838910')"
"('nm0538869', 'nm2167445')"
"('nm0544139', 'nm0322513')"
"('nm0544139', 'nm0838910')"
"('nm0544139', 'nm2167445')"
"('nm0700059', 'nm0322513')"
"('nm0700059', 'nm0544139')"
"('nm0700059', 'nm0838910')"
"('nm0700059', 'nm2167445')"
"('nm0838910', 'nm2167445')"
"('nm0000980', 'nm0504320')"
"('nm0000980', 'nm0562003')"
"('nm0000980', 'nm0838910')"
"('nm0562003', 'nm0504320')"
"('nm0838910', 'nm0504320')"
"('nm0838910', 'nm0562003')"
"('nm1043031', 'nm0401264')"
"('nm0000293', 'nm0103195')"
"('nm0751085', 'nm0000293')"
"('nm0751085', 'nm0103195')"
"('nm0000980', 'nm0192377')"
"('nm0000980', 'nm0384152')"
"('nm0000980', 'nm0535837')"
"('nm0000980', 'nm0568385')"
"('nm0192377', 'nm0384152')"
"('nm0192377', 'nm0535837')"
"('nm0192377', 'nm0568385')"
"('nm0384152', 'nm0535837')"
"('nm0384152', 'nm0568385')"
"('nm0568385', 'nm0535837')"
"('nm0000980', 'nm0001290')"
"('nm0000980', 'nm0019885')"
"('nm0000980', 'nm0072855')"
"('nm0000980', 'nm0114742')"
"('nm0000980', 'nm0322513')"
"('nm0000980', 'nm0516003')"
"('nm0000980', 'nm0889338')"
"('nm0001290', 'nm0114742')"
"('nm0001290', 'nm0322513')"
"('nm0001290', 'nm0516003')"
"('nm0001290', 'nm0889338')"
"('nm0019885', 'nm0001290')"
"('nm0019885', 'nm0114742')"
"('nm0019885', 'nm0322513')"
"('nm0019885', 'nm0516003')"
"('nm0019885', 'nm0889338')"
"('nm0072855', 'nm0001290')"
"('nm0072855', 'nm0019885')"
"('nm0072855', 'nm0114742')"
"('nm0072855', 'nm0322513')"
"('nm0072855', 'nm0516003')"
"('nm0072855', 'nm0889338')"
"('nm0114742', 'nm0516003')"
"('nm0114742', 'nm0889338')"
"('nm0322513', 'nm0114742')"
"('nm0322513', 'nm0516003')"
"('nm0322513', 'nm0889338')"
"('nm0516003', 'nm0889338')"
"('nm0727778', 'nm0000980')"
"('nm0727778', 'nm0001290')"
"('nm0727778', 'nm0019885')"
"('nm0727778', 'nm0072855')"
"('nm0727778', 'nm0114742')"
"('nm0727778', 'nm0322513')"
"('nm0727778', 'nm0516003')"
"('nm0727778', 'nm0889338')"
"('nm0001097', 'nm5390029')"
"('nm0001216', 'nm0001097')"
"('nm0001216', 'nm0428765')"
"('nm0001216', 'nm5390029')"
"('nm0428765', 'nm0001097')"
"('nm0428765', 'nm5390029')"
"('nm1086981', 'nm0001097')"
"('nm1086981', 'nm0001216')"
"('nm1086981', 'nm0428765')"
"('nm1086981', 'nm5390029')"
"('nm0568400', 'nm0322416')"
"('nm0700059', 'nm0114742')"
"('nm0192377', 'nm0443825')"
"('nm1090815', 'nm0103195')"
"('nm0751085', 'nm0915453')"
"('nm0916037', 'nm1996829')"
"('nm2657974', 'nm0001097')"
"('nm0562003', 'nm0654295')"
"('nm0408591', 'nm0002103')"
"('nm1861467', 'nm1872855')"
"('nm1152798', 'nm1090815')"
"('nm1152798', 'nm2131630')"
"('nm2131630', 'nm1090815')"
"('nm0000596', 'nm0015382')"
"('nm0570570', 'nm0516003')"
"('nm0751085', 'nm0516003')"
"('nm0751085', 'nm0570570')"
"('nm0309693', 'nm0001097')"
"('nm0822062', 'nm0001097')"
"('nm0822062', 'nm0309693')"
"('nm0408591', 'nm0174005')"
"('nm1872855', 'nm0001354')"
"('nm0564920', 'nm0535837')"
"('nm0203801', 'nm0004355')"
"('nm0004355', 'nm0103195')"
"('nm0181920', 'nm0004355')"
"('nm0181920', 'nm0103195')"
"('nm0000980', 'nm0570570')"
"('nm0798872', 'nm0225483')"
"('nm2131630', 'nm0916037')"
"('nm0243696', 'nm0568385')"
"('nm0243696', 'nm2911170')"
"('nm0429956', 'nm0243696')"
"('nm0429956', 'nm0568385')"
"('nm0429956', 'nm2911170')"
"('nm0568385', 'nm2911170')"
"('nm2584392', 'nm0004355')"
"('nm0004355', 'nm0428765')"
"('nm0004355', 'nm0997747')"
"('nm0004355', 'nm1090815')"
"('nm0803397', 'nm0004355')"
"('nm0803397', 'nm0428765')"
"('nm0803397', 'nm0997747')"
"('nm0803397', 'nm1090815')"
"('nm0997747', 'nm0428765')"
"('nm0997747', 'nm1090815')"
"('nm1090815', 'nm0428765')"
"('nm1152798', 'nm0004355')"
"('nm1152798', 'nm0428765')"
"('nm1152798', 'nm0803397')"
"('nm1152798', 'nm0997747')"
"('nm1152798', 'nm1090815')"
"('nm0000980', 'nm0352901')"
"('nm0000980', 'nm5390029')"
"('nm0352901', 'nm5390029')"
"('nm2760664', 'nm1086981')"
"('nm1978998', 'nm2760664')"
"('nm0322513', 'nm1697771')"
"('nm1051151', 'nm0534635')"
"('nm1152798', 'nm0534635')"
"('nm1152798', 'nm1051151')"
"('nm0231871', 'nm0103195')"
"('nm0231871', 'nm1788152')"
"('nm1788152', 'nm0103195')"
"('nm0408591', 'nm0891092')"
"('nm0727778', 'nm0408591')"
"('nm0727778', 'nm0891092')"
"('nm0443373', 'nm0916037')"
"('nm2760664', 'nm0443373')"
"('nm2760664', 'nm0916037')"
"('nm0181920', 'nm0225483')"
"('nm0504320', 'nm1651043')"
"('nm0727778', 'nm0700059')"
"('nm0001290', 'nm0104114')"
"('nm0188871', 'nm3531913')"
"('nm0822062', 'nm0188871')"
"('nm0822062', 'nm1697771')"
"('nm0822062', 'nm3531913')"
"('nm1697771', 'nm0188871')"
"('nm1697771', 'nm3531913')"
"('nm0225483', 'nm2489799')"
"('nm0050520', 'nm1378629')"
"('nm0568400', 'nm0050520')"
"('nm0568400', 'nm0580014')"
"('nm0568400', 'nm0915453')"
"('nm0568400', 'nm1378629')"
"('nm0568400', 'nm1638006')"
"('nm0580014', 'nm0050520')"
"('nm0580014', 'nm0915453')"
"('nm0580014', 'nm1378629')"
"('nm0915453', 'nm0050520')"
"('nm0915453', 'nm1378629')"
"('nm1638006', 'nm0050520')"
"('nm1638006', 'nm0580014')"
"('nm1638006', 'nm0915453')"
"('nm1638006', 'nm1378629')"
"('nm1086981', 'nm0226820')"
"('nm0188871', 'nm0087432')"
"('nm0188871', 'nm0504320')"
"('nm0504320', 'nm0087432')"
"('nm0568400', 'nm0087432')"
"('nm0568400', 'nm0188871')"
"('nm0568400', 'nm0504320')"
"('nm0568400', 'nm0894857')"
"('nm0894857', 'nm0087432')"
"('nm0894857', 'nm0188871')"
"('nm0894857', 'nm0504320')"
"('nm0019885', 'nm1218607')"
"('nm0000293', 'nm0396924')"
"('nm0000293', 'nm0570570')"
"('nm0000293', 'nm2047170')"
"('nm0396924', 'nm0570570')"
"('nm2047170', 'nm0396924')"
"('nm2047170', 'nm0570570')"
"('nm0389698', 'nm0429956')"
"('nm3280686', 'nm0226820')"
"('nm2089809', 'nm3354768')"
"('nm1218607', 'nm0535837')"
"('nm0000980', 'nm0001354')"
"('nm0000980', 'nm0103195')"
"('nm0000980', 'nm0408591')"
"('nm0000980', 'nm1164730')"
"('nm0000980', 'nm1872855')"
"('nm0000980', 'nm2238815')"
"('nm0000980', 'nm3453345')"
"('nm0103195', 'nm0001354')"
"('nm0103195', 'nm1872855')"
"('nm0408591', 'nm0001354')"
"('nm0408591', 'nm0103195')"
"('nm0408591', 'nm1164730')"
"('nm0408591', 'nm1872855')"
"('nm0408591', 'nm2238815')"
"('nm0408591', 'nm3453345')"
"('nm1164730', 'nm0001354')"
"('nm1164730', 'nm0103195')"
"('nm1164730', 'nm1872855')"
"('nm1872855', 'nm0001354')"
"('nm2238815', 'nm0001354')"
"('nm2238815', 'nm0103195')"
"('nm2238815', 'nm1164730')"
"('nm2238815', 'nm1872855')"
"('nm2238815', 'nm3453345')"
"('nm3453345', 'nm0001354')"
"('nm3453345', 'nm0103195')"
"('nm3453345', 'nm1164730')"
"('nm3453345', 'nm1872855')"
"('nm1978998', 'nm3725055')"
"('nm6316115', 'nm1794801')"
"('nm6342915', 'nm1794801')"
"('nm6342915', 'nm6316115')"
"('nm1043031', 'nm0915453')"
"('nm2307468', 'nm0103195')"
"('nm0181920', 'nm2047170')"
"('nm2356940', 'nm1164730')"
"('nm0568400', 'nm0803397')"
"('nm0309693', 'nm3310211')"
"('nm0174005', 'nm0001097')"
"('nm0622533', 'nm3822462')"
"('nm1561982', 'nm0622533')"
"('nm1561982', 'nm3822462')"
"('nm2657974', 'nm0443373')"
"('nm0803397', 'nm2996220')"
"('nm0000980', 'nm0408591')"
"('nm0000980', 'nm1478079')"
"('nm0408591', 'nm1478079')"
"('nm0610312', 'nm0318821')"
"('nm0004355', 'nm0889338')"
"('nm0019885', 'nm0004355')"
"('nm0019885', 'nm0889338')"
"('nm0641433', 'nm0104114')"
"('nm1996829', 'nm0535837')"
"('nm0188871', 'nm0001097')"
"('nm0233807', 'nm0734498')"
"('nm0429956', 'nm0233807')"
"('nm0429956', 'nm0734498')"
"('nm0389698', 'nm0001097')"
"('nm0389698', 'nm0649046')"
"('nm0389698', 'nm3126053')"
"('nm0389698', 'nm4385245')"
"('nm0649046', 'nm0001097')"
"('nm0649046', 'nm3126053')"
"('nm0649046', 'nm4385245')"
"('nm3126053', 'nm0001097')"
"('nm3126053', 'nm4385245')"
"('nm4385245', 'nm0001097')"
"('nm0182666', 'nm2171898')"
"('nm0174005', 'nm0889338')"
"('nm0727778', 'nm0891092')"
"('nm0734498', 'nm1378629')"
"('nm0734498', 'nm4781280')"
"('nm4781280', 'nm1378629')"
"('nm0372176', 'nm1745190')"
"('nm0372176', 'nm2075330')"
"('nm1074361', 'nm0372176')"
"('nm1074361', 'nm1745190')"
"('nm1074361', 'nm2075330')"
"('nm1745190', 'nm2075330')"
"('nm8165602', 'nm0916037')"
"('nm0000293', 'nm0004692')"
"('nm1032473', 'nm0523047')"
"('nm0574534', 'nm1613839')"
"('nm1502469', 'nm2772105')"
"('nm3822505', 'nm1502469')"
"('nm3822505', 'nm2772105')"
"('nm0174005', 'nm0535837')"
"('nm0174005', 'nm0822062')"
"('nm0700059', 'nm0174005')"
"('nm0700059', 'nm0535837')"
"('nm0700059', 'nm0822062')"
"('nm0822062', 'nm0535837')"
"('nm2807170', 'nm0269077')"
"('nm0538869', 'nm0265610')"
"('nm0890055', 'nm0734654')"
"('nm1978998', 'nm0734654')"
"('nm1978998', 'nm0890055')"
"('nm0265610', 'nm0580014')"
"('nm0233807', 'nm1638006')"
"('nm0568400', 'nm0233807')"
"('nm0568400', 'nm1638006')"
"('nm0192377', 'nm0103195')"
"('nm0192377', 'nm0322513')"
"('nm0322513', 'nm0103195')"
"('nm1978998', 'nm0103195')"
"('nm1978998', 'nm0192377')"
"('nm1978998', 'nm0322513')"
