imdb_id,title,year,id,name,character
tt4601394,Arabella,2015.0,nm1406364,Conor Delaney,Lannister Guardsman
tt3656400,Anywhere But Here,2014.0,nm1406364,Conor Delaney,Lannister Guardsman
tt3287816,Life,2014.0,nm1406364,Conor Delaney,Lannister Guardsman
tt3344708,1916 Seachtar Dearmadta,2013.0,nm1406364,Conor Delaney,Lannister Guardsman
tt3344708,1916 Seachtar Dearmadta,2013.0,nm2228622,Marcus Lam,Night's Watchman
tt2404459,Unsaid,2012.0,nm1406364,Conor Delaney,Lannister Guardsman
tt1683008,This Way They Came,2010.0,nm1406364,Conor Delaney,Lannister Guardsman
tt1415194,Finscéal Pháidí,2009.0,nm1406364,Conor Delaney,Lannister Guardsman
tt1782441,Forgiveness,2006.0,nm1406364,Conor Delaney,Lannister Guardsman
tt0283096,Bloom,2003.0,nm1406364,Conor Delaney,Lannister Guardsman
tt0366527,Goldfish Memory,2003.0,nm1406364,Conor Delaney,Lannister Guardsman
tt0385950,Pluck,2002.0,nm1406364,Conor Delaney,Lannister Guardsman
tt7322470,Resonance,2018.0,nm1638294,Eugene Simo,Lancel Lannister
tt4399952,The Lodgers,2017.0,nm1638294,Eugene Simo,Lancel Lannister
tt4399952,The Lodgers,2017.0,nm0103195,David Bradley,Walder Frey
tt3032282,Eden,2014.0,nm1638294,Eugene Simo,Lancel Lannister
tt2396659,Before I Sleep,2013.0,nm1638294,Eugene Simo,Lancel Lannister
tt2009776,Ben Hur,2010.0,nm1638294,Eugene Simo,Lancel Lannister
tt2009776,Ben Hur,2010.0,nm0269077,James Faulkner,Randyll Tarly
tt0421116,Alpha Male,2006.0,nm1638294,Eugene Simo,Lancel Lannister
tt0482552,My Family and Other Animals,2005.0,nm1638294,Eugene Simo,Lancel Lannister
tt0402894,Casanova,2005.0,nm1638294,Eugene Simo,Lancel Lannister
tt0402894,Casanova,2005.0,nm1754059,Natalie Dormer,Margaery Tyrell
tt0402894,Casanova,2005.0,nm0570570,Tim McInnerny,Robett Glover
tt5628302,Beast,2017.0,nm0481924,Richard Laing,Lannister Captain
tt3110958,Now You See Me 2,2016.0,nm0481924,Richard Laing,Lannister Captain
tt3923662,The Rezort,2015.0,nm0481924,Richard Laing,Lannister Captain
tt3410736,Skinship,2015.0,nm0481924,Richard Laing,Lannister Captain
tt3114248,Smart TV,2014.0,nm0481924,Richard Laing,Lannister Captain
tt0808138,Inside the Twin Towers,2006.0,nm0481924,Richard Laing,Lannister Captain
tt0181201,The Blonde Bombshell,1999.0,nm0481924,Richard Laing,Lannister Captain
tt2784900,Andorra,,nm0204583,Essie Davi,Lady Crane
tt2094766,Assassin's Creed,,nm0204583,Essie Davi,Lady Crane
tt2094766,Assassin's Creed,,nm3238466,Octavia Selena Alexandru,Leaf
tt2870668,A Poet in New York,,nm0204583,Essie Davi,Lady Crane
tt2321549,The Babadook,,nm0204583,Essie Davi,Lady Crane
tt1823011,The Slap,,nm0204583,Essie Davi,Lady Crane
tt1570559,Burning Man,,nm0204583,Essie Davi,Lady Crane
tt1518917,Cloudstreet,,nm0204583,Essie Davi,Lady Crane
tt1634072,The Last Time I Saw Michael Gregg,,nm0204583,Essie Davi,Lady Crane
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,,nm0204583,Essie Davi,Lady Crane
tt1465496,The Wedding Party,,nm0204583,Essie Davi,Lady Crane
tt1587278,South Solitary,,nm0204583,Essie Davi,Lady Crane
tt0455824,Australia,,nm0204583,Essie Davi,Lady Crane
tt0469099,Hey Hey It's Esther Blueburger,,nm0204583,Essie Davi,Lady Crane
tt0469099,Hey Hey It's Esther Blueburger,,nm1095720,Keisha Castle-Hughe,Obara Sand
tt0413895,Charlotte's Web,,nm0204583,Essie Davi,Lady Crane
tt0455281,The Silence,,nm0204583,Essie Davi,Lady Crane
tt0479760,Sweeney Todd,,nm0204583,Essie Davi,Lady Crane
tt0479760,Sweeney Todd,,nm0103195,David Bradley,Walder Frey
tt0446719,Isolation,,nm0204583,Essie Davi,Lady Crane
tt0242653,The Matrix Revolutions,,nm0204583,Essie Davi,Lady Crane
tt0345061,Code 46,,nm0204583,Essie Davi,Lady Crane
tt0335119,Girl with a Pearl Earring,,nm0204583,Essie Davi,Lady Crane
tt0373355,Temptation,,nm0204583,Essie Davi,Lady Crane
tt0304983,After the Deluge,,nm0204583,Essie Davi,Lady Crane
tt0304514,The Pact,,nm0204583,Essie Davi,Lady Crane
tt0234215,The Matrix Reloaded,,nm0204583,Essie Davi,Lady Crane
tt0120837,The Sound of One Hand Clapping,,nm0204583,Essie Davi,Lady Crane
tt0178147,Kings in Grass Castles,,nm0204583,Essie Davi,Lady Crane
tt0178147,Kings in Grass Castles,,nm0226820,Stephen Dillane,Stannis Baratheon
tt0120023,The Ripper,,nm0204583,Essie Davi,Lady Crane
tt0187562,The Two-Wheeled Time Machine,,nm0204583,Essie Davi,Lady Crane
tt0118735,Blackrock,,nm0204583,Essie Davi,Lady Crane
tt0117487,River Street,,nm0204583,Essie Davi,Lady Crane
tt0117487,River Street,,nm0503319,Gerald Lepkowski,Zanrush
tt0113658,Lilian's Story,,nm0204583,Essie Davi,Lady Crane
tt0112775,Dad and Dave: On Our Selection,,nm0204583,Essie Davi,Lady Crane
tt0112775,Dad and Dave: On Our Selection,,nm0852965,Noah Taylor,Locke
tt0106638,The Custodian,,nm0204583,Essie Davi,Lady Crane
tt2544624,The Hit Producer,2015.0,nm4492930,Simon Stewart,Lannister Messenger
tt2544624,The Hit Producer,2015.0,nm3464945,Andy Kellegher,Polliver
tt6363592,End of the Line,2009.0,nm4492930,Simon Stewart,Lannister Messenger
tt2431884,Claudia,2012.0,nm3292422,Chris Gallagher,Lannister Scout
tt1565785,Hotel Darklight,2009.0,nm3292422,Chris Gallagher,Lannister Scout
tt4075492,The Heart of the Forest,2016.0,nm5908524,Christian Vit,Lead Dornish Guard
tt4075492,The Heart of the Forest,2016.0,nm3725055,Jessica Henwick,Nymeria Sand
tt3683600,Travellers,2014.0,nm5908524,Christian Vit,Lead Dornish Guard
tt3297010,In nomine Satan,2012.0,nm5908524,Christian Vit,Lead Dornish Guard
tt1513892,Scusa ma ti voglio sposare,2010.0,nm5908524,Christian Vit,Lead Dornish Guard
tt0429727,Il caimano,2006.0,nm5908524,Christian Vit,Lead Dornish Guard
tt0295959,Figli/Hijos,2001.0,nm5908524,Christian Vit,Lead Dornish Guard
tt3701906,Salt,,nm3238466,Octavia Selena Alexandru,Leaf
tt1877624,D'ora,,nm3238466,Octavia Selena Alexandru,Leaf
tt2187185,Ward 3,,nm3238466,Octavia Selena Alexandru,Leaf
tt1285152,Die zweite Frau,,nm3238466,Octavia Selena Alexandru,Leaf
tt7439748,A Guide to Second Date Sex,,nm5221696,Kae Alexander,Leaf
tt6003528,The White Room,,nm5221696,Kae Alexander,Leaf
tt5138962,The Bird Chapters: #1 Monday Mundane,,nm5221696,Kae Alexander,Leaf
tt2557258,The Healer,,nm5221696,Kae Alexander,Leaf
tt1536006,Hollow Feet,,nm5221696,Kae Alexander,Leaf
tt1739298,City Slacker,,nm5221696,Kae Alexander,Leaf
tt1739298,City Slacker,,nm0523047,Simon Lowe,Wine Merchant
tt2156759,Eliot & Me,2011.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0271984,Bad Karma,2001.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0266549,Flick,2000.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0158033,Nora,2000.0,nm0564516,Vinnie McCabe,Leo Lefford
tt1217568,Double Carpet,1999.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0288538,Le frère Irlandais,1999.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0162189,Before I Sleep,1997.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0118804,The Butcher Boy,1997.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0118804,The Butcher Boy,1997.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0118804,The Butcher Boy,1997.0,nm0610312,Gina Moxley,Old Woman Prisoner
tt0114307,The Run of the Country,1995.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0109769,Family,1994.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0109769,Family,1994.0,nm0610312,Gina Moxley,Old Woman Prisoner
tt0185181,The Bargain Shop,1992.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0185181,The Bargain Shop,1992.0,nm0642751,Frank O'Sulliva,Night's Watch Messenger
tt0213628,Echoes,1988.0,nm0564516,Vinnie McCabe,Leo Lefford
tt1743307,Boom Babies,1986.0,nm0564516,Vinnie McCabe,Leo Lefford
tt1743307,Boom Babies,1986.0,nm0642751,Frank O'Sulliva,Night's Watch Messenger
tt3750698,One Day Time,1982.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0192408,Our Boys,1981.0,nm0564516,Vinnie McCabe,Leo Lefford
tt0192408,Our Boys,1981.0,nm0001354,Ciarán Hind,Mance Rayder
tt4521338,The Rizen 2,,nm3330066,Sarine Sofair,Lhara
tt4649670,Viewfinder,,nm3330066,Sarine Sofair,Lhara
tt6826164,Keeping Mum,,nm3330066,Sarine Sofair,Lhara
tt5472012,Bird Songs from Amazonia,,nm3330066,Sarine Sofair,Lhara
tt5312104,The Inuring,,nm3330066,Sarine Sofair,Lhara
tt4404296,The Gatehouse,,nm3330066,Sarine Sofair,Lhara
tt4404296,The Gatehouse,,nm1821446,Hannah Waddingham,Septa Unella
tt3137642,The Feminist Car Commercial,,nm3330066,Sarine Sofair,Lhara
tt3117066,Shortcuts to Hell: Volume 1,,nm3330066,Sarine Sofair,Lhara
tt1951216,The Look of Love,,nm3330066,Sarine Sofair,Lhara
tt1781769,Anna Karenina,2012.0,nm3330066,Sarine Sofair,Lhara
tt1781769,Anna Karenina,2012.0,nm2869309,Eros Vlaho,Lommy Greenhands
tt1781769,Anna Karenina,2012.0,nm4263213,John Bradley,Samwell Tarly
tt2262287,The Perimeter Fence,,nm3330066,Sarine Sofair,Lhara
tt1926965,1978,,nm3330066,Sarine Sofair,Lhara
tt1570472,Cold Truths,,nm3330066,Sarine Sofair,Lhara
tt1378777,The Sleeping People,,nm3330066,Sarine Sofair,Lhara
tt6036728,The Woman in White,2017.0,nm8127151,Jesse Magee,Little Bird #4
tt6036728,The Woman in White,2017.0,nm0001097,Charles Dance,Tywin Lannister
tt6651118,Hooligan Escape,,nm8127152,Lucy Gallagher,Little Bird #6
tt2177771,The Monuments Men,2014.0,nm1707712,Zachary Baharov,Loboda
tt2395199,Enemies Closer,2013.0,nm1707712,Zachary Baharov,Loboda
tt3026810,Az Sam Ti,2012.0,nm1707712,Zachary Baharov,Loboda
tt1990216,El Gringo,2012.0,nm1707712,Zachary Baharov,Loboda
tt1754320,Operation Shmenti Capelli,2011.0,nm1707712,Zachary Baharov,Loboda
tt1705120,Love.net,2011.0,nm1707712,Zachary Baharov,Loboda
tt1678042,Cold Fusion,2011.0,nm1707712,Zachary Baharov,Loboda
tt5375974,Tzahes,2010.0,nm1707712,Zachary Baharov,Loboda
tt1023114,The Way Back,2010.0,nm1707712,Zachary Baharov,Loboda
tt1633248,Staklenata reka,2010.0,nm1707712,Zachary Baharov,Loboda
tt1290400,Double Identity,2009.0,nm1707712,Zachary Baharov,Loboda
tt1288403,Universal Soldier: Regeneration,2009.0,nm1707712,Zachary Baharov,Loboda
tt1210801,Command Performance,2009.0,nm1707712,Zachary Baharov,Loboda
tt1015474,Train,2008.0,nm1707712,Zachary Baharov,Loboda
tt1264914,Zift,2008.0,nm1707712,Zachary Baharov,Loboda
tt0884224,"War, Inc.",2008.0,nm1707712,Zachary Baharov,Loboda
tt0493443,Finding Rin Tin Tin,2007.0,nm1707712,Zachary Baharov,Loboda
tt0493187,Joe Petrosino,2006.0,nm1707712,Zachary Baharov,Loboda
tt0893546,Buntat na L.,2006.0,nm1707712,Zachary Baharov,Loboda
tt0491661,Locusts: The 8th Plague,2005.0,nm1707712,Zachary Baharov,Loboda
tt0363448,Nature Unleashed: Avalanche,2004.0,nm1707712,Zachary Baharov,Loboda
tt0318281,Air Marshal,2003.0,nm1707712,Zachary Baharov,Loboda
tt0369705,Marines,2003.0,nm1707712,Zachary Baharov,Loboda
tt5724948,Old Boys,2017.0,nm2869309,Eros Vlaho,Lommy Greenhands
tt1949720,Great Expectations,2011.0,nm2869309,Eros Vlaho,Lommy Greenhands
tt1949720,Great Expectations,2011.0,nm4831584,Will Tudor,Olyvar
tt1949720,Great Expectations,2011.0,nm0004692,Mark Addy,Robert Baratheon
tt1949720,Great Expectations,2011.0,nm0516003,Harry Lloyd,Viserys Targaryen
tt1510906,Third Star,2010.0,nm2869309,Eros Vlaho,Lommy Greenhands
tt1415283,Nanny McPhee Returns,2010.0,nm2869309,Eros Vlaho,Lommy Greenhands
tt1415283,Nanny McPhee Returns,2010.0,nm1996829,Nonso Anozie,Xaro Xhoan Daxos
tt0382301,Skellig: The Owl Man,2009.0,nm2869309,Eros Vlaho,Lommy Greenhands
tt3244986,On the Ball,,nm5651524,Mark Coney,Lord Galbart Glover
tt3433074,Mrs. Brown's Boys D'Movie,2014.0,nm5651524,Mark Coney,Lord Galbart Glover
tt3414054,Riffed,2014.0,nm5651524,Mark Coney,Lord Galbart Glover
tt1782528,Sin é,2010.0,nm5651524,Mark Coney,Lord Galbart Glover
tt2620590,Leatherface,2017.0,nm3645691,Finn Jone,Loras Tyrell
tt2620590,Leatherface,2017.0,nm4744043,Sam Colema,Wyllis
tt4034398,Life in Squares,2015.0,nm3645691,Finn Jone,Loras Tyrell
tt4034398,Life in Squares,2015.0,nm0504320,Anton Lesser,Qyburn
tt2179239,The Last Showing,2014.0,nm3645691,Finn Jone,Loras Tyrell
tt3343136,Sleeping Beauty,2014.0,nm3645691,Finn Jone,Loras Tyrell
tt3174842,The Menkoff Method,2016.0,nm0852965,Noah Taylor,Locke
tt4158096,Free Fire,2016.0,nm0852965,Noah Taylor,Locke
tt4158096,Free Fire,2016.0,nm0162281,Enzo Cilenti,Yezzan zo Qaggaz
tt2923088,The Windmill,2016.0,nm0852965,Noah Taylor,Locke
tt3336368,Maya the Bee Movie,2014.0,nm0852965,Noah Taylor,Locke
tt2316627,Lost in Karastan,2014.0,nm0852965,Noah Taylor,Locke
tt2397535,Predestination,2014.0,nm0852965,Noah Taylor,Locke
tt1825157,The Double,2013.0,nm0852965,Noah Taylor,Locke
tt1985443,Hatfields & McCoys,2012.0,nm0852965,Noah Taylor,Locke
tt1212450,Lawless,2012.0,nm0852965,Noah Taylor,Locke
tt0803061,Red Dog,2011.0,nm0852965,Noah Taylor,Locke
tt0803061,Red Dog,2011.0,nm1095720,Keisha Castle-Hughe,Obara Sand
tt1440292,Submarine,2010.0,nm0852965,Noah Taylor,Locke
tt1465505,Red White & Blue,2010.0,nm0852965,Noah Taylor,Locke
tt0951335,The New Daughter,2009.0,nm0852965,Noah Taylor,Locke
tt0421238,The Proposition,2005.0,nm0852965,Noah Taylor,Locke
tt0367594,Charlie and the Chocolate Factory,2005.0,nm0852965,Noah Taylor,Locke
tt0362270,The Life Aquatic with Steve Zissou,2004.0,nm0852965,Noah Taylor,Locke
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003.0,nm0852965,Noah Taylor,Locke
tt0325703,Lara Croft Tomb Raider: The Cradle of Life,2003.0,nm0001354,Ciarán Hind,Mance Rayder
tt0242888,The Sleeping Dictionary,2003.0,nm0852965,Noah Taylor,Locke
tt0259711,Vanilla Sky,2001.0,nm0852965,Noah Taylor,Locke
tt0172543,He Died with a Felafel in His Hand,2001.0,nm0852965,Noah Taylor,Locke
tt0181875,Almost Famous,2000.0,nm0852965,Noah Taylor,Locke
tt0235618,The Nine Lives of Tomas Katz,2000.0,nm0852965,Noah Taylor,Locke
tt0187601,Mauvaise passe,1999.0,nm0852965,Noah Taylor,Locke
tt0161977,Simon Magus,1999.0,nm0852965,Noah Taylor,Locke
tt0139645,Life in the Fast Lane,1998.0,nm0852965,Noah Taylor,Locke
tt0144018,Woundings,1998.0,nm0852965,Noah Taylor,Locke
tt0132986,Frontier,1997.0,nm0852965,Noah Taylor,Locke
tt0116131,Down Rusty Down,1997.0,nm0852965,Noah Taylor,Locke
tt0117975,True Love and Chaos,1997.0,nm0852965,Noah Taylor,Locke
tt0117631,Shine,1996.0,nm0852965,Noah Taylor,Locke
tt0156649,Joh's Jury,1993.0,nm0852965,Noah Taylor,Locke
tt0107702,The Nostradamus Kid,1993.0,nm0852965,Noah Taylor,Locke
tt0105344,Secrets,1992.0,nm0852965,Noah Taylor,Locke
tt0470153,Road to Alice,1992.0,nm0852965,Noah Taylor,Locke
tt0101679,Dead to the World,1991.0,nm0852965,Noah Taylor,Locke
tt0101898,Flirting,1991.0,nm0852965,Noah Taylor,Locke
tt0289988,The Last Crop,1990.0,nm0852965,Noah Taylor,Locke
tt0289462,Songlines,1989.0,nm0852965,Noah Taylor,Locke
tt0096540,Bangkok Hilton,1989.0,nm0852965,Noah Taylor,Locke
tt0123982,Lover Boy,1989.0,nm0852965,Noah Taylor,Locke
tt0100413,The Prisoner of St. Petersburg,1989.0,nm0852965,Noah Taylor,Locke
tt0094937,Dadah Is Death,1988.0,nm0852965,Noah Taylor,Locke
tt0094347,The Year My Voice Broke,1987.0,nm0852965,Noah Taylor,Locke
tt0092904,Dogs in Space,1986.0,nm0852965,Noah Taylor,Locke
tt3859310,How to Talk to Girls at Parties,2017.0,nm1623508,Tom Brooke,Lothar Frey
tt5866284,Dark Heart AKA Wagstaffe,2016.0,nm1623508,Tom Brooke,Lothar Frey
tt4247618,The Dresser,2015.0,nm1623508,Tom Brooke,Lothar Frey
tt4600312,Iona,2015.0,nm1623508,Tom Brooke,Lothar Frey
tt3704248,King Lear,2014.0,nm1623508,Tom Brooke,Lothar Frey
tt2241676,Restless,2012.0,nm1623508,Tom Brooke,Lothar Frey
tt2241676,Restless,2012.0,nm3209935,Rob Ostlere,Waymar Royce
tt1560591,Room at the Top,2012.0,nm1623508,Tom Brooke,Lothar Frey
tt2814378,The Last Bite,2012.0,nm1623508,Tom Brooke,Lothar Frey
tt5097112,Cop Out,2012.0,nm1623508,Tom Brooke,Lothar Frey
tt1869599,Of Mary,2011.0,nm1623508,Tom Brooke,Lothar Frey
tt2081883,National Theatre Live: The Kitchen,2011.0,nm1623508,Tom Brooke,Lothar Frey
tt1653700,The Veteran,2011.0,nm1623508,Tom Brooke,Lothar Frey
tt1659253,Thorne: Scaredycat,2010.0,nm1623508,Tom Brooke,Lothar Frey
tt1659253,Thorne: Scaredycat,2010.0,nm0318821,Aidan Gille,Petyr Baelish
tt1131729,Pirate Radio,2009.0,nm1623508,Tom Brooke,Lothar Frey
tt1173569,Small Dark Places,2008.0,nm1623508,Tom Brooke,Lothar Frey
tt1252495,Love Does Grow on Trees,2008.0,nm1623508,Tom Brooke,Lothar Frey
tt0489327,Venus,2006.0,nm1623508,Tom Brooke,Lothar Frey
tt0489327,Venus,2006.0,nm0916037,Bronson We,Will
tt0839912,Mumbo Jumbo,2005.0,nm1623508,Tom Brooke,Lothar Frey
tt0412617,D-Day 6.6.1944,2004.0,nm1623508,Tom Brooke,Lothar Frey
tt0408832,The Happiness Thief,2004.0,nm1623508,Tom Brooke,Lothar Frey
tt1255919,Holmes and Watson,,nm8165602,Bella Ramsey,Lyanna Mormont
tt1255919,Holmes and Watson,,nm0916037,Bronson We,Will
tt6493292,Two for Joy,,nm8165602,Bella Ramsey,Lyanna Mormont
tt4686844,The Death of Stalin,2017.0,nm1264590,Daniel Tuite,Lothar Frey
tt4686844,The Death of Stalin,2017.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt4686844,The Death of Stalin,2017.0,nm0104114,Richard Brake,The Night King
tt4686844,The Death of Stalin,2017.0,nm0503319,Gerald Lepkowski,Zanrush
tt1661199,Cinderella,2015.0,nm1264590,Daniel Tuite,Lothar Frey
tt1661199,Cinderella,2015.0,nm0534635,Richard Madde,Robb Stark
tt1661199,Cinderella,2015.0,nm1996829,Nonso Anozie,Xaro Xhoan Daxos
tt1667673,Alice,2010.0,nm1264590,Daniel Tuite,Lothar Frey
tt1175506,Me and Orson Welles,2008.0,nm1264590,Daniel Tuite,Lothar Frey
tt0334877,White Teeth,2002.0,nm1264590,Daniel Tuite,Lothar Frey
tt1766201,Walking Shadows,2000.0,nm1264590,Daniel Tuite,Lothar Frey
tt5075662,The Isle,2018.0,nm0384152,Conleth Hill,Lord Varys
tt4061952,I Am Khama,,nm0384152,Conleth Hill,Lord Varys
tt6846530,National Theatre Live: Edward Albee's Who's Afraid of Virginia Woolf?,2017.0,nm0384152,Conleth Hill,Lord Varys
tt3092790,Two Down,2015.0,nm0384152,Conleth Hill,Lord Varys
tt3880864,The Good Word,2014.0,nm0384152,Conleth Hill,Lord Varys
tt3386444,That Day We Sang,2014.0,nm0384152,Conleth Hill,Lord Varys
tt1247690,Serena,2014.0,nm0384152,Conleth Hill,Lord Varys
tt1545328,Stand Off,2011.0,nm0384152,Conleth Hill,Lord Varys
tt1545328,Stand Off,2011.0,nm2911170,Laurence Doherty,Meereen Slave Master
tt1441952,Salmon Fishing in the Yemen,2011.0,nm0384152,Conleth Hill,Lord Varys
tt1795373,National Theatre Live: The Cherry Orchard,2011.0,nm0384152,Conleth Hill,Lord Varys
tt1568800,National Theatre Live: All's Well That Ends Well,2009.0,nm0384152,Conleth Hill,Lord Varys
tt1568800,National Theatre Live: All's Well That Ends Well,2009.0,nm0203882,Oliver Ford Davie,Maester Cressen
tt1178663,Whatever Works,2009.0,nm0384152,Conleth Hill,Lord Varys
tt1298641,Britain's Got the Pop Factor... and Possibly a New Celebrity Jesus Christ Soapstar Superstar Strictly on Ice,2008.0,nm0384152,Conleth Hill,Lord Varys
tt0332658,Intermission,2003.0,nm0384152,Conleth Hill,Lord Varys
tt0332658,Intermission,2003.0,nm0568385,Michael McElhatto,Roose Bolton
tt0332658,Intermission,2003.0,nm0214343,Donagh Deeney,Winterfell Shepherd
tt0332658,Intermission,2003.0,nm0371160,Michael Haye,Night's Watchman #1
tt0363804,Meaningful Sex,2000.0,nm0384152,Conleth Hill,Lord Varys
tt0110453,A Man You Don't Meet Every Day,1994.0,nm0384152,Conleth Hill,Lord Varys
tt1212428,The Lost City of Z,2016.0,nm6342915,Robert Fawsitt,Loyal Night's Watchman #2
tt1212428,The Lost City of Z,2016.0,nm6316115,Ruairí Heading,Night's Watchman #2
tt1212428,The Lost City of Z,2016.0,nm1794801,Colin Carnegie,Stevron Frey
tt6840720,Death in the Family,2017.0,nm3524836,Steve Cash,Loyal Night's Watchman #1
tt7008174,Work,2017.0,nm3524836,Steve Cash,Loyal Night's Watchman #1
tt1717214,Sleight of Hand,2010.0,nm3524836,Steve Cash,Loyal Night's Watchman #1
tt4068576,The Nightingale,,nm4957233,Aisling Franciosi,Lyanna Stark
tt4127138,Ambition,,nm4957233,Aisling Franciosi,Lyanna Stark
tt4127138,Ambition,,nm0318821,Aidan Gille,Petyr Baelish
tt3110960,Jimmy's Hall,,nm4957233,Aisling Franciosi,Lyanna Stark
tt3110960,Jimmy's Hall,,nm0535837,Francis Magee,Yoren
tt4420946,"Banshee Blacktop, an Irish Ghost Story",2016.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt4420946,"Banshee Blacktop, an Irish Ghost Story",2016.0,nm2228622,Marcus Lam,Night's Watchman
tt4420946,"Banshee Blacktop, an Irish Ghost Story",2016.0,nm0642751,Frank O'Sulliva,Night's Watch Messenger
tt2760590,Out of Here,2013.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt2760590,Out of Here,2013.0,nm0610312,Gina Moxley,Old Woman Prisoner
tt1242658,Milo,2012.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt1440345,This Must Be the Place,2011.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0430308,Get Rich or Die Tryin',2005.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0430308,Get Rich or Die Tryin',2005.0,nm0015382,Adewale Akinnuoye-Agbaje,Malko
tt0420978,Turning Green,2005.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0420978,Turning Green,2005.0,nm0214343,Donagh Deeney,Winterfell Shepherd
tt0349340,Dead Bodies,2003.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0298845,In America,2002.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0236157,Disco Pigs,2001.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0234570,Rat,2000.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0234570,Rat,2000.0,nm0371160,Michael Haye,Night's Watchman #1
tt0145653,Angela's Ashes,1999.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0204824,Animal Farm,1999.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0117690,Some Mother's Son,1996.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0117690,Some Mother's Son,1996.0,nm0283642,Tony Fly,Night's Watchman #2
tt0117690,Some Mother's Son,1996.0,nm0318821,Aidan Gille,Petyr Baelish
tt0117690,Some Mother's Son,1996.0,nm0001354,Ciarán Hind,Mance Rayder
tt1294695,The Majesty of the Haunt,1996.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0317922,More Bricks Than Bouquet,1992.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0102450,The Miracle,1991.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0379448,The Present,1991.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0143090,After Midnight,1990.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0296873,Stephen,1990.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0296873,Stephen,1990.0,nm0610312,Gina Moxley,Old Woman Prisoner
tt0407853,Hard Shoulder,1990.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt0407853,Hard Shoulder,1990.0,nm0610312,Gina Moxley,Old Woman Prisoner
tt0097937,My Left Foot,1989.0,nm0641596,Jer O'Leary,Lordsport Dockhand
tt4575576,Christopher Robin,2018.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt4575576,Christopher Robin,2018.0,nm0309693,Mark Gati,Tycho Nestoris
tt1869347,Crooked House,2017.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt5716464,Breathe,2017.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt5716464,Breathe,2017.0,nm2835616,Dean-Charles Chapman,Tommen Baratheon
tt5716464,Breathe,2017.0,nm0001671,Diana Rigg,Olenna Tyrell
tt5559878,Quacks,2017.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt5559878,Quacks,2017.0,nm0087432,Nicholas Blane,Spice King
tt3464902,The Lobster,2015.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt3829170,Dragonheart 3: The Sorcerer's Curse,2015.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt2297812,AB Negative,2014.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt2095649,Grace of Monaco,2014.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt2184287,Summer in February,2013.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt1693872,Red Faction: Origins,2011.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt1975105,A Gun for George,2011.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt1182350,You Will Meet a Tall Dark Stranger,2010.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt1388778,Hell's Pavement,2009.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
tt0490181,Mutant Chronicles,2008.0,nm0004355,Roger Ashton-Griffith,Mace Tyrell
